ID	LAT	LNG	BANCO	RED	DOM_ORIG	DOM_GEO	TERMINALES	WEB	ACTUALIZAC	DOM_NORMA	BARRIO	COMUNA	CODIGO_POSTAL	CODIGO_POSTAL_ARGENTINO
992	-34.6293891912	-58.4639209128	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 7000	7000 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 7000	FLORES	COMUNA 7	1406	C1406GLZ
993	-34.6286949213	-58.4614969052	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	RIVADAVIA AV. 6824	6824 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 6824	FLORES	COMUNA 7	1406	C1406GLY
994	-34.6413370578	-58.4563059147	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	VARELA AV. 1122	1122 VARELA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	VARELA AV. 1122	FLORES	COMUNA 7	1406	C1406EKX
995	-34.6264489309	-58.4566594042	BANCO COLUMBIA S.A.	LINK	RIVADAVIA AV. 6391	6391 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 6391	FLORES	COMUNA 7	1406	C1406GLG
996	-34.6302770021	-58.4672177765	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 7236	7236 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 7236	FLORES	COMUNA 7	1406	C1406GMP
997	-34.6263881326	-58.4571552362	BANCO DE LA NACION ARGENTINA	LINK	BOYACA AV. 32	32 BOYACA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BOYACA AV. 32	FLORES	COMUNA 7	1406	C1406BGB
998	-34.6301769317	-58.4619716892	CABAL COOP. LTDA.	LINK	RIVERA INDARTE AV. 112	112 RIVERA INDARTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVERA INDARTE AV. 112	FLORES	COMUNA 7	1406	C1406DXD
999	-34.6283192504	-58.4586988519	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CAMACUA 55	55 CAMACUA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CAMACUA 55	FLORES	COMUNA 7	1406	C1406DOA
1000	-34.5852267434	-58.4536759472	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LACROZE, FEDERICO AV. 4000	4000 LACROZE, FEDERICO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LACROZE, FEDERICO AV. 4000	CHACARITA	COMUNA 15	1427	C1427EDR
1001	-34.6182908694	-58.4368955842	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	RIVADAVIA AV. 5025	5025 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 5025	CABALLITO	COMUNA 6	1424	C1424CEF
1002	-34.6096836143	-58.4383619126	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	AMBROSETTI, JUAN B. 743	743 AMBROSETTI, JUAN B.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	AMBROSETTI, JUAN B. 743	CABALLITO	COMUNA 6	1405	C1405BIK
1003	-34.6248281728	-58.4514540477	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 6082	6082 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 6082	CABALLITO	COMUNA 6	1406	C1406GLQ
1004	-34.6295255753	-58.4453229952	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	DIRECTORIO AV. 1251	1251 DIRECTORIO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DIRECTORIO AV. 1251	CABALLITO	COMUNA 6	1406	C1406GZB
1005	-34.6249681558	-58.4474536601	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ALBERDI, JUAN BAUTISTA AV. 1363	1363 ALBERDI, JUAN BAUTISTA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALBERDI, JUAN BAUTISTA AV. 1363	CABALLITO	COMUNA 6	1406	C1406GRC
1006	-34.6075225372	-58.4473770871	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SAN MARTIN AV. 1242	1242 SAN MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN MARTIN AV. 1242	CABALLITO	COMUNA 6	1416	C1416CRN
1007	-34.6242404774	-58.4275840218	BANCO DE LA NACION ARGENTINA	LINK	LA PLATA AV. 739	739 LA PLATA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PLATA AV. 739	CABALLITO	COMUNA 6	1235	C1235ABE
1008	-34.6205162845	-58.441462611	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. Y ROJAS	RIVADAVIA AV. & ROJAS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. Y ROJAS	CABALLITO	COMUNA 6		
1009	-34.6078299521	-58.4462556164	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	GAONA AV. 1142	1142 GAONA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GAONA AV. 1142	CABALLITO	COMUNA 6	1405	C1405DKN
1010	-34.6089754062	-58.4379064246	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	DIAZ VELEZ AV. 5044	5044 DIAZ VELEZ AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	DIAZ VELEZ AV. 5044	CABALLITO	COMUNA 6	1405	C1405DCS
1011	-34.6114274701	-58.4532736351	BANCO DE LA NACION ARGENTINA	LINK	GAONA AV. 1800	1800 GAONA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GAONA AV. 1800	CABALLITO	COMUNA 6	1416	C1416DRS
1012	-34.6128698071	-58.45741136	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	GAONA AV. 2197	2197 GAONA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GAONA AV. 2197	CABALLITO	COMUNA 6	1416	C1416DRJ
1013	-34.6175242151	-58.4342467664	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 4906	4906 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 4906	CABALLITO	COMUNA 6	1424	C1424CER
1014	-34.6142352306	-58.4387987326	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	AVELLANEDA 551	551 AVELLANEDA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	AVELLANEDA 551	CABALLITO	COMUNA 6	1405	C1405CNF
1015	-34.6173732462	-58.4366992096	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ACOYTE AV. 71	71 ACOYTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ACOYTE AV. 71	CABALLITO	COMUNA 6	1405	C1405BFA
1016	-34.6111151571	-58.4606169206	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	ALVAREZ, DONATO, TTE. GRAL. 1351	1351 ALVAREZ, DONATO, TTE. GRAL.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ALVAREZ, DONATO, TTE. GRAL. 1351	CABALLITO	COMUNA 6	1416	C1416BTC
1017	-34.6107971515	-58.4395318055	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ACOYTE AV. 702	702 ACOYTE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ACOYTE AV. 702	CABALLITO	COMUNA 6	1405	C1405BGS
1018	-34.6223005853	-58.4346299981	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	MORENO, JOSE MARIA AV. 362	362 MORENO, JOSE MARIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MORENO, JOSE MARIA AV. 362	CABALLITO	COMUNA 6	1424	C1424AAQ
1019	-34.6156822281	-58.4300577499	CABAL COOP. LTDA.	LINK	RIVADAVIA AV. 4600	4600 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 4600	CABALLITO	COMUNA 6	1424	C1424CEN
1020	-34.6020724518	-58.432198468	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y GALLARDO, ANGEL AV.	CORRIENTES AV. & GALLARDO, ANGEL AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y GALLARDO, ANGEL AV.	VILLA CRESPO	COMUNA 15		
1021	-34.6192229331	-58.4389440058	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 5199	5199 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 5199	CABALLITO	COMUNA 6	1424	C1424CEG
1022	-34.6128698071	-58.45741136	BANCO DE LA NACION ARGENTINA	LINK	GAONA AV. 2197	2197 GAONA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GAONA AV. 2197	CABALLITO	COMUNA 6	1416	C1416DRJ
1023	-34.623479119	-58.4160479887	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BOEDO AV. 870	870 BOEDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BOEDO AV. 870	BOEDO	COMUNA 5	1218	C1218AAR
1024	-34.6207290366	-58.4156742315	BANCO DE LA NACION ARGENTINA	LINK	INDEPENDENCIA AV. 3539	3539 INDEPENDENCIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	INDEPENDENCIA AV. 3539	ALMAGRO	COMUNA 5	1226	C1226AAA
1025	-34.6359942279	-58.424362272	BANCO DE LA NACION ARGENTINA	LINK	LA PLATA AV. 1768	1768 LA PLATA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PLATA AV. 1768	BOEDO	COMUNA 5	1250	C1250AAU
1026	-34.6251995391	-58.4125046515	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	SAN JUAN AV. 3330	3330 SAN JUAN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SAN JUAN AV. 3330	BOEDO	COMUNA 5	1233	C1233ABQ
1027	-34.6223099632	-58.4161814265	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	BOEDO AV. 800	800 BOEDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BOEDO AV. 800	BOEDO	COMUNA 5	1218	C1218AAQ
1028	-34.6320041685	-58.4258441824	BANCO DE LA NACION ARGENTINA	LINK	LA PLATA AV. 1455	1455 LA PLATA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PLATA AV. 1455	PARQUE CHACABUCO	COMUNA 7	1250	C1250AAE
1030	-34.5620356591	-58.4566932896	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. Y JURAMENTO AV.	CABILDO AV. & JURAMENTO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. Y JURAMENTO AV.	BELGRANO	COMUNA 13		
1031	-34.5609947557	-58.4497301175	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	SUCRE, ANTONIO JOSE DE, MCAL. 1836	1836 SUCRE, ANTONIO JOSE DE, MCAL.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	SUCRE, ANTONIO JOSE DE, MCAL. 1836	BELGRANO	COMUNA 13	1428	C1428DVF
1032	-34.5554802992	-58.4625330219	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. Y CONGRESO	CABILDO AV. & CONGRESO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. Y CONGRESO	BELGRANO	COMUNA 13		
1033	-34.5703327145	-58.4441105715	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. Y OLLEROS	CABILDO AV. & OLLEROS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. Y OLLEROS	PALERMO	COMUNA 14		
1034	-34.5595063153	-58.4585867608	BANCO COLUMBIA S.A.	LINK	CABILDO AV. 2359	2359 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 2359	BELGRANO	COMUNA 13	1428	C1428AAF
1035	-34.5698820067	-58.4709090798	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	NAON, ROMULO 2142	2142 NAON, ROMULO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	NAON, ROMULO 2142	VILLA URQUIZA	COMUNA 12	1430	C1430EPH
1036	-34.5538452555	-58.4638334048	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. 3053	3053 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 3053	NUÑEZ	COMUNA 13	1429	C1429AAB
1037	-34.5682882086	-58.4477975302	BANCO PIANO S.A.	LINK	CABILDO AV. 1181	1181 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 1181	PALERMO	COMUNA 14	1426	C1426AAL
1038	-34.5651505053	-58.4550991407	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LA PAMPA 2475	2475 LA PAMPA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LA PAMPA 2475	BELGRANO	COMUNA 13	1428	C1428EAQ
1039	-34.5622184598	-58.4525239984	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ARCOS 1914	1914 ARCOS	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ARCOS 1914	BELGRANO	COMUNA 13	1428	C1428AFD
1040	-34.5659088833	-58.471601609	BANCO DE LA NACION ARGENTINA	LINK	MONROE AV. 3640	3640 MONROE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONROE 3640	BELGRANO	COMUNA 13	1430	C1430BLN
1041	-34.5608867587	-58.4573927685	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. 2201	2201 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 2201	BELGRANO	COMUNA 13	1428	C1428AAE
1042	-34.5641558283	-58.4551698998	BANCO DE LA NACION ARGENTINA	LINK	CABILDO AV. 1900	1900 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 1900	BELGRANO	COMUNA 13	1428	C1428AAN
1043	-34.5465114767	-58.4493982961	CABAL COOP. LTDA.	LINK	FIGUEROA ALCORTA, PRES. AV. 7597	7597 FIGUEROA ALCORTA, PRES. AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	FIGUEROA ALCORTA, PRES. AV. 7597	BELGRANO	COMUNA 13	1428	C1428BCL
1044	-34.5669191865	-58.4533398022	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PINO, VIRREY DEL 2476	2476 PINO, VIRREY DEL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PINO, VIRREY DEL 2476	COLEGIALES	COMUNA 13	1426	C1426EGR
1045	-34.5655430661	-58.4533128269	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CABILDO AV. Y HERNANDEZ, JOSE	CABILDO AV. & HERNANDEZ, JOSE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. Y HERNANDEZ, JOSE	BELGRANO	COMUNA 13		
1046	-34.5538864457	-58.4528796774	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	MONROE 1655	1655 MONROE	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONROE 1655	BELGRANO	COMUNA 13	1428	C1428BKS
1047	-34.5667608475	-58.4515849437	CABAL COOP. LTDA.	LINK	CABILDO AV. 1546	1546 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 1546	COLEGIALES	COMUNA 13	1426	C1426ABP
1048	-34.5630028141	-58.4555566687	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	CABILDO AV. 1999	1999 CABILDO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CABILDO AV. 1999	BELGRANO	COMUNA 13	1428	C1428AAB
1049	-34.5650454717	-58.4710787673	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	MONROE AV. 3555	3555 MONROE AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONROE AV. 3555	COGHLAN	COMUNA 12	1430	C1430BKC
1050	-34.6393997396	-58.3851436527	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BRANDSEN 2570	2570 BRANDSEN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BRANDSEN 2570	BARRACAS	COMUNA 4	1287	C1287ABJ
1051	-34.6289710637	-58.3774643242	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	MONTES DE OCA, MANUEL 40	40 MONTES DE OCA, MANUEL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONTES DE OCA, MANUEL AV. 40	BARRACAS	COMUNA 4	1270	C1270AAN
1052	-34.6349585895	-58.3702639686	CABAL COOP. LTDA.	LINK	REGIMIENTO DE PATRICIOS AV. 537	537 REGIMIENTO DE PATRICIOS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	REGIMIENTO DE PATRICIOS AV. 537	BARRACAS	COMUNA 4	1265	C1265ADF
1053	-34.6382547158	-58.3748739652	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	MONTES DE OCA, MANUEL 873	873 MONTES DE OCA, MANUEL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONTES DE OCA, MANUEL AV. 873	BARRACAS	COMUNA 4	1270	C1270AAI
1054	-34.6342759868	-58.3749851644	BANCO DE LA NACION ARGENTINA	LINK	GARCIA, MARTIN AV. 878	878 GARCIA, MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GARCIA, MARTIN AV. 878	BARRACAS	COMUNA 4	1268	C1268ABR
1055	-34.6365469982	-58.382094791	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CARRILLO, RAMON, DR. 375	375 CARRILLO, RAMON, DR.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CARRILLO, RAMON, DR. 375	BARRACAS	COMUNA 4	1275	C1275AHG
1056	-34.64657643	-58.3733421022	BANCO DE LA NACION ARGENTINA	LINK	MONTES DE OCA, MANUEL 1699	1699 MONTES DE OCA, MANUEL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	MONTES DE OCA, MANUEL AV. 1699	BARRACAS	COMUNA 4	1270	C1270ABD
1057	-34.63653097	-58.3800601247	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	GUANAHANI 580	580 GUANAHANI	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GUANAHANI 580	BARRACAS	COMUNA 4	1274	C1274ACJ
1058	-34.6314504078	-58.3722756229	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	GARCIA, MARTIN AV. 574	574 GARCIA, MARTIN AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	GARCIA, MARTIN AV. 574	BARRACAS	COMUNA 4	1268	C1268ABO
1059	-34.6103644994	-58.4068788623	BANCO DE LA NACION ARGENTINA	LINK	RIVADAVIA AV. 2856	2856 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 2856	BALVANERA	COMUNA 3	1203	C1203AAN
1060	-34.6038850934	-58.4096532689	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 3153	3153 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 3153	BALVANERA	COMUNA 3	1193	C1193AAD
1061	-34.6133724917	-58.391946053	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	ENTRE RIOS AV. 361	361 ENTRE RIOS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	ENTRE RIOS AV. 361	BALVANERA	COMUNA 3	1079	C1079ABD
1062	-34.6044361064	-58.3922863117	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CALLAO AV. Y CORRIENTES AV.	CALLAO AV. & CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CALLAO AV. Y CORRIENTES AV.	SAN NICOLAS	COMUNA 1		
1063	-34.604391577	-58.3980182434	CABAL COOP. LTDA.	LINK	CORRIENTES AV. 2187	2187 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 2187	BALVANERA	COMUNA 3	1045	C1045AAD
1064	-34.6097317741	-58.4016361049	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	LARREA 11	11 LARREA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	LARREA 11	BALVANERA	COMUNA 3	1030	C1030AAA
1065	-34.6039190814	-58.408602095	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	JAURES, JEAN 521	521 JAURES, JEAN	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	JAURES, JEAN 521	BALVANERA	COMUNA 3	1215	C1215ACI
1066	-34.6038706307	-58.4110152857	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 3247	3247 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 3247	BALVANERA	COMUNA 3	1193	C1193AAE
1067	-34.6058377348	-58.4009659109	CABAL COOP. LTDA.	LINK	AZCUENAGA 322	322 AZCUENAGA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	AZCUENAGA 322	BALVANERA	COMUNA 3	1029	C1029AAH
1068	-34.604083374	-58.4117422085	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y AGUERO	CORRIENTES AV. & AGUERO	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y AGUERO	BALVANERA	COMUNA 3		
1069	-34.6045650918	-58.403420535	METROPOLIS CIA FINANCIERA	LINK	CORRIENTES AV. 2587	2587 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 2587	BALVANERA	COMUNA 3	1046	C1046AAD
1070	-34.6076846397	-58.4082914597	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	PERON, JUAN DOMINGO, TTE. GENERAL 2941	2941 PERON, JUAN DOMINGO, TTE. GENERAL	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	PERON, JUAN DOMINGO, TTE. GENERAL 2941	BALVANERA	COMUNA 3	1198	C1198AAC
1071	-34.6047382152	-58.3975601054	BANCO DE LA NACION ARGENTINA	LINK	CORRIENTES AV. 2156	2156 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 2156	BALVANERA	COMUNA 3	1045	C1045AAQ
1072	-34.6043889648	-58.4056180026	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y PUEYRREDON AV.	CORRIENTES AV. & PUEYRREDON AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y PUEYRREDON AV.	BALVANERA	COMUNA 3		
1073	-34.6096901248	-58.4014801163	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. 2479	2479 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 2479	BALVANERA	COMUNA 3	1034	C1034ACD
1074	-34.6029118821	-58.4006763407	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	AZCUENAGA 543	543 AZCUENAGA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	AZCUENAGA 543	BALVANERA	COMUNA 3	1029	C1029AAK
1075	-34.6101733666	-58.4036584878	CABAL COOP. LTDA.	LINK	RIVADAVIA AV. 2628	2628 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 2628	BALVANERA	COMUNA 3	1034	C1034ACS
1076	-34.6101207683	-58.4059658802	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	RIVADAVIA AV. Y PUEYRREDON AV.	RIVADAVIA AV. & PUEYRREDON AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. Y PUEYRREDON AV.	BALVANERA	COMUNA 3		
1077	-34.6042619027	-58.411690367	CABAL COOP. LTDA.	LINK	CORRIENTES AV. 3300	3300 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 3300	BALVANERA	COMUNA 3	1193	C1193AAR
1078	-34.6135651246	-58.3906041263	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	BELGRANO AV. 1715	1715 BELGRANO AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	BELGRANO AV. 1715	MONSERRAT	COMUNA 1	1093	C1093AAF
1079	-34.6049042543	-58.4025478402	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. 2528	2528 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 2528	BALVANERA	COMUNA 3	1046	C1046AAQ
1080	-34.5984815785	-58.3755381976	METROPOLIS CIA FINANCIERA	LINK	FLORIDA 814	814 FLORIDA	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	FLORIDA 814	RETIRO	COMUNA 1	1005	C1005AAR
1082	-34.6103330997	-58.4064225165	BANCO DE LA PROVINCIA DE BUENOS AIRES	LINK	RIVADAVIA AV. 2828	2828 RIVADAVIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	RIVADAVIA AV. 2828	BALVANERA	COMUNA 3	1203	C1203AAN
1083	-34.61766468	-58.4096118247	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	URQUIZA, GRAL. 609	609 URQUIZA, GRAL.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	URQUIZA, GRAL. 609	BALVANERA	COMUNA 3	1221	C1221ADC
1084	-34.6046354038	-58.3994795997	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y PASTEUR	CORRIENTES AV. & PASTEUR	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y PASTEUR	BALVANERA	COMUNA 3		
1085	-34.6041972221	-58.3868104718	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CORRIENTES AV. Y URUGUAY	CORRIENTES AV. & URUGUAY	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. Y URUGUAY	SAN NICOLAS	COMUNA 1		
1086	-34.6042540084	-58.4119329887	BANCO DE LA NACION ARGENTINA	LINK	CORRIENTES AV. 3302	3302 CORRIENTES AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CORRIENTES AV. 3302	BALVANERA	COMUNA 3	1193	C1193AAS
1087	-34.6208056013	-58.4163426679	BANCO DE LA NACION ARGENTINA	LINK	INDEPENDENCIA AV. 3599	3599 INDEPENDENCIA AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	INDEPENDENCIA AV. 3599	ALMAGRO	COMUNA 5	1226	C1226AAA
1088	-34.6138171051	-58.4202661047	BANCO DE LA CIUDAD DE BUENOS AIRES	LINK	CASTRO BARROS AV. 148	148 CASTRO BARROS AV.	0	HTTP://WWW.REDLINK.COM.AR/	MAY-13	CASTRO BARROS AV. 148	ALMAGRO	COMUNA 5	1178	C1178AAD
